ID,Pathname,After Coordinate,Before Coordinate,Filename,Start_Time,End_Time,after_MFCC_1_Mean,after_MFCC_2_Mean,after_MFCC_3_Mean,after_MFCC_4_Mean,after_MFCC_5_Mean,after_MFCC_6_Mean,after_MFCC_7_Mean,after_MFCC_8_Mean,after_MFCC_9_Mean,after_MFCC_10_Mean,after_MFCC_11_Mean,after_MFCC_12_Mean,after_MFCC_13_Mean,after_MFCC_1_Var,after_MFCC_2_Var,after_MFCC_3_Var,after_MFCC_4_Var,after_MFCC_5_Var,after_MFCC_6_Var,after_MFCC_7_Var,after_MFCC_8_Var,after_MFCC_9_Var,after_MFCC_10_Var,after_MFCC_11_Var,after_MFCC_12_Var,after_MFCC_13_Var,after_Spectral_Centroid,after_Spectral_Bandwidth,after_Spectral_Contrast,after_Spectral_Rolloff,after_Zero_Crossing_Rate,after_Chroma_1,after_Chroma_2,after_Chroma_3,after_Chroma_4,after_Chroma_5,after_Chroma_6,after_Chroma_7,after_Chroma_8,after_Chroma_9,after_Chroma_10,after_Chroma_11,after_Chroma_12,Valence,Arousal,Filename_Key,Matched_Path,Arousal Change,Valence Change,Before Valence,Before Arousal,before_MFCC_1_Mean,before_MFCC_2_Mean,before_MFCC_3_Mean,before_MFCC_4_Mean,before_MFCC_5_Mean,before_MFCC_6_Mean,before_MFCC_7_Mean,before_MFCC_8_Mean,before_MFCC_9_Mean,before_MFCC_10_Mean,before_MFCC_11_Mean,before_MFCC_12_Mean,before_MFCC_13_Mean,before_MFCC_1_Var,before_MFCC_2_Var,before_MFCC_3_Var,before_MFCC_4_Var,before_MFCC_5_Var,before_MFCC_6_Var,before_MFCC_7_Var,before_MFCC_8_Var,before_MFCC_9_Var,before_MFCC_10_Var,before_MFCC_11_Var,before_MFCC_12_Var,before_MFCC_13_Var,before_Spectral_Centroid_Mean,before_Spectral_Bandwidth_Mean,before_Spectral_Contrast_Mean,before_Spectral_Rolloff_Mean,before_Zero_Crossing_Rate_Mean,before_Chroma_1_Mean,before_Chroma_2_Mean,before_Chroma_3_Mean,before_Chroma_4_Mean,before_Chroma_5_Mean,before_Chroma_6_Mean,before_Chroma_7_Mean,before_Chroma_8_Mean,before_Chroma_9_Mean,before_Chroma_10_Mean,before_Chroma_11_Mean,before_Chroma_12_Mean,before_start_time,after_start_time
_rx3zg1xlm,/audioFolder3//film-score-emotion-survey/audioFolder3/everything_everywhere_all_at_once__inanotherlife__son_lux_sample_1.mp3,"(0.722, -0.753)","(0.0, 0.0)",Everything_Everywhere_All_At_Once__In Another Life_-_Son_Lux_sample_1.mp3,10.7013333333333,10.9013333333333,-171.45161,206.0246,12.437637,24.7637,-6.3064456,33.393288,-21.852219,-7.0255747,-1.2881844,-9.750716,-7.486654,2.2890446,0.7528236,727.1547,550.1889,44.49813,47.372643,102.53423,192.73294,121.85053,58.7594,28.999966,33.33526,42.372856,10.125167,17.794313,1320.39965887208,2416.58943650361,20.7912800151445,2158.10546875,0.0186360677083333,0.074631676,0.19255503,0.5624254,0.38368604,0.35331395,0.28192353,0.49108797,0.9536512,0.6883681,0.5155033,0.30187345,0.10390027,0.722,-0.753,everything_everywhere_all_at_once__inanotherlife___son_lux.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/familytripjungjaeilbrokersample2mp3.mp3,-0.753,0.722,0.0,0.0,-181.52278,217.4435,9.773474,16.850727,-3.076678,23.05665,-24.483482,2.1124496,2.9379408,-5.2867823,2.1691685,0.9603973,6.3806005,292.04062,200.85281,47.22628,118.77612,78.79859,66.442924,161.00862,114.95861,47.21419,61.87963,101.41995,71.454575,32.586708,1090.4823086732800,1945.9669080801900,22.65393910647290,1642.2161233836200,0.0222308279454023,0.07645725,0.24718279,0.7147085,0.35039228,0.17820631,0.2888872,0.6115905,0.59383506,0.49878,0.6220415,0.32878688,0.10482406,9.7013333333333,10.7013333333333
_d04p09w3u,/audioFolder3//film-score-emotion-survey/audioFolder3/emile_mosseri__bigcountry_minari_sample_1.mp3,"(-0.56, 0.163)","(-0.735, -0.229)",Emile_Mosseri_–_Big Country_Minari_sample_1.mp3,12.9649667909537,14.9864649229344,-233.58609,239.44969,43.572685,9.259712,11.388176,7.096294,-3.5835197,1.0641955,-3.0879939,1.4725298,-3.700001,-6.2455134,-0.50458276,555.0039,159.9602,110.21485,41.6122,44.593483,24.436192,25.887087,29.12779,36.24947,18.592804,15.854405,21.404003,23.6697,644.066113042477,1265.90459611349,20.0448764184457,889.62890625,0.0172433035714285,0.3274744,0.21928254,0.1898541,0.28675213,0.22938664,0.13439862,0.24784537,0.64024234,0.78827095,0.59228635,0.32919458,0.23102489,-0.56,0.163,emile_mosseri__bigcountry_minari.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/lultimadiligenzadiredrockenniomorriconethehatefuleightsample2mp3.mp3,0.392,0.175,-0.735,-0.229,-273.52814,212.23914,30.992508,16.563726,19.054613,14.091394,11.358585,7.709604,10.755365,11.055992,4.437863,-4.7153506,-6.2102885,974.9091,488.17914,194.19235,56.55825,34.201405,20.978374,27.061321,57.69029,42.76821,147.92697,149.0484,29.869598,49.036213,790.0588178787800,1448.435734573210,25.068891761215600,1624.395541487070,0.022792070761494300,0.6767807,0.42233005,0.41335782,0.70225674,0.6357122,0.43744174,0.28742585,0.25002655,0.2478854,0.26464897,0.28535873,0.46491387,11.9649667909537,12.9649667909537
_tfeqmfp3y,/audioFolder3//film-score-emotion-survey/audioFolder3/drive_my_car_eiko_ishibashi_drive_my_car_sample_2.mp3,"(0.594, 0.107)","(0, 0)",Drive_My_Car_Eiko_Ishibashi_Drive_My_Car_sample_1.mp3,1.9629090887545,2.1629090887545,-136.56999,183.01082,-3.4955804,47.097725,1.6403266,32.391853,-24.705883,9.925324,-0.78414696,2.9922013,-3.5913005,3.8111424,-4.1759205,404.85623,398.7563,145.6654,150.02089,40.6142,159.46916,81.2693,68.14307,58.129745,28.816023,76.01236,61.04151,29.193787,1593.50190505464,2806.49149818513,20.5300655000636,3136.669921875,0.02197265625,0.14935142,0.123331666,0.4068167,1.0,0.48795885,0.19205303,0.14558965,0.12769438,0.13027497,0.13218445,0.17497976,0.13728794,0.594,0.107,drive_my_car_eiko_ishibashi_drive_my_car.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/lultimadiligenzadiredrockenniomorriconethehatefuleightsample2mp3.mp3,0.107,0.594,0.0,0.0,-111.31665,162.62187,-4.6145988,53.75957,-8.3155985,41.07437,-25.895521,14.231641,-10.833951,5.2849207,-8.494072,-0.26162603,-6.3998475,519.66925,202.40283,112.400635,80.78882,56.635567,86.57621,45.377426,67.32862,44.960384,48.170246,42.195423,77.960754,32.373188,2187.7630171357100,3378.7191080597200,22.14605439695960,5022.9290140086200,0.03458939475574710,0.48305514,0.2786407,0.31300974,0.41492078,0.31884685,0.27154845,0.37019113,0.631119,0.63998187,0.62298983,0.8356963,0.5783571,0.9629090887545,1.9629090887545
_r0mxya6ht,/audioFolder3//film-score-emotion-survey/audioFolder3/drive_after_the_chase_cliff_martinez_sample_2.mp3,"(-0.762, -0.324)","(0, 0)",Drive_After_The_Chase_Cliff_Martinez_sample_1.mp3,9.792,9.992,-254.25035,162.68974,11.49109,23.111902,26.682205,40.12576,13.785362,30.688524,19.839014,15.713891,-0.42900854,2.273925,9.095623,1748.2335,271.2331,19.73831,12.140704,30.563393,133.86116,43.21508,75.768135,93.73802,54.88319,39.987484,53.244705,11.277943,1025.95370147253,2391.48329184077,20.8518723959757,2026.513671875,0.0029296875,0.84018415,0.861459,0.8545263,0.87153494,0.91092205,0.9937532,0.82201076,0.7374303,0.659106,0.6117251,0.61104465,0.6655272,-0.762,-0.324,drive_after_the_chase_cliff_martinez.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/lultimadiligenzadiredrockenniomorriconethehatefuleightsample2mp3.mp3,-0.324,-0.762,0.0,0.0,-274.2586,169.79292,11.65078,18.239298,32.683727,47.2503,19.053762,30.92611,16.246115,11.157504,-1.7163227,4.065723,12.316249,306.00476,121.27894,38.469063,36.81426,20.325006,52.58676,23.146597,58.294456,20.441467,21.560495,37.85478,20.27555,26.057684,683.3409781192360,1826.0905317438800,24.925876913374500,1316.0004714439700,0.0036649155890804600,0.70146155,0.7267223,0.7554868,0.8143113,0.8903662,0.9974879,0.8131757,0.710211,0.6381342,0.5888102,0.55412287,0.56705874,8.792,9.792
_r0mxya6ht,/audioFolder3//film-score-emotion-survey/audioFolder3/drive_after_the_chase_cliff_martinez_sample_2.mp3,"(-0.758, 0.011)","(-0.762, -0.324)",Drive_After_The_Chase_Cliff_Martinez_sample_1.mp3,13.5813333333333,13.7813333333333,-251.28114,180.30772,0.57940006,45.81521,18.355415,21.266365,17.382418,27.537804,17.811703,4.6814075,7.0249424,4.8733826,9.994076,1463.8323,329.52197,63.465923,193.68878,13.707348,12.997474,40.202545,22.337786,36.099426,15.490668,17.75134,6.3351283,9.293847,984.938698821972,2135.94186451811,19.4883750826818,1865.0146484375,0.0067816840277777,0.8632028,0.8972857,0.8350463,0.826205,0.7482149,0.8571999,0.7598389,0.5302069,0.48493612,0.49637666,0.5424912,0.6653519,-0.758,0.011,drive_after_the_chase_cliff_martinez.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/lultimadiligenzadiredrockenniomorriconethehatefuleightsample2mp3.mp3,0.335,0.004,-0.762,-0.324,-277.9087,183.60748,3.126779,51.272415,28.37787,27.974087,12.635313,26.542181,20.100262,1.954183,7.260634,2.862221,7.298145,376.1297,64.5218,26.56443,61.711605,36.706146,51.244656,21.99335,18.214622,22.069817,23.992456,22.025267,24.082592,16.845032,699.9503649818020,1669.127599568110,23.563906291008100,1259.8161368534500,0.0059154992816092000,0.9316558,0.8684238,0.80265063,0.765583,0.7460162,0.8525195,0.64181846,0.5439425,0.51063025,0.5185157,0.58058035,0.7368827,12.5813333333333,13.5813333333333
_kkir0atz9,/audioFolder3//film-score-emotion-survey/audioFolder3/gregoire_hetzel__chere_petite_chantal__un_amour_impossible_sample_2.mp3,"(-0.255, 0.176)","(0.804, 0.864)",Grégoire_Hetzel_-_Chère_petite_Chantal__Un_amour_impossible_sample_1.mp3,10.7243424036281,14.9993424036281,-251.78574,231.76146,22.009886,2.5642896,4.596982,4.919213,2.0017807,1.4683639,-0.34353054,1.2172825,2.5834363,-1.7068708,-6.517377,669.21716,186.44803,136.22632,98.601135,71.24793,48.47903,53.65312,50.85711,39.7046,62.07703,73.261536,64.12391,63.827896,782.213297839464,1226.63967391385,23.7383904992524,1147.38709984756,0.0251405297256097,0.11292708,0.1722037,0.347544,0.34368244,0.25419176,0.18949619,0.33882168,0.63370055,0.29006267,0.34441212,0.60924274,0.22429492,-0.255,0.176,grgoire_hetzel___chre_petite_chantal__un_amour_impossible.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/familytripjungjaeilbrokersample2mp3.mp3,-0.688,-1.059,0.804,0.864,-186.632,179.50623,7.70499,38.50344,13.211754,19.975628,1.6554434,26.713205,1.42642,0.61702394,-12.826396,1.7679417,-1.9599423,483.83173,87.60028,159.25853,100.92926,85.623566,32.369396,45.92091,36.640366,35.223347,55.251556,47.569885,50.99589,28.725681,1115.9494176403200,2359.6902075343700,24.544418047184800,1815.966796875,0.011758036997126400,0.31011146,0.24047805,0.26136184,0.33336213,0.4272688,0.5022889,0.6750715,0.89656454,0.7914889,0.6749529,0.45483005,0.32139185,9.7243424036281,10.7243424036281
_c30bxpudl,/audioFolder3//film-score-emotion-survey/audioFolder3/everything_everywhere_all_at_once__ryan_lott__stutter_apertures_sample_2.mp3,"(-0.734, 0.555)","(0, 0)",Everything_Everywhere_All_At_Once__Ryan_Lott_-_Stutter_Apertures_sample_1.mp3,14.8,15.0,-199.37022,190.72586,1.0316569,5.0610795,22.351215,15.043799,14.000929,6.3907948,3.0456,11.322281,8.807029,6.343241,2.9652448,6695.9653,914.4905,453.25305,188.0589,64.50238,66.796104,72.889854,61.342327,46.727013,42.61494,63.857613,43.88662,49.118927,1062.4425743299,1830.00619678353,18.2688320264277,2112.646484375,0.010986328125,0.70434886,0.71437716,0.5207121,0.55065566,0.6783298,0.74656296,0.69466585,0.6579176,0.5737695,0.47501537,0.43923247,0.4637449,-0.734,0.555,everything_everywhere_all_at_once__ryan_lott___stutter_apertures.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/leobirenbergbottomsendcreditssample2mp3.mp3,0.555,-0.734,0.0,0.0,-291.90552,132.56406,4.060719,14.908542,16.73131,18.038599,13.68725,12.477681,10.693331,9.798699,9.095888,4.583987,3.87511,16397.932,3341.6165,1902.9852,199.69337,114.2585,95.41237,64.38683,45.146812,55.855526,53.160202,84.10278,43.33967,40.464684,1253.1407637181500,2192.1646613716500,19.134599590155300,2271.6291756465500,0.011157507183908000,0.49027604,0.48114705,0.49106488,0.61278665,0.7620864,0.8108735,0.7553121,0.6852827,0.6553311,0.6573646,0.5795813,0.47809398,13.8,14.8
_twp7r8zvn,/audioFolder3//film-score-emotion-survey/audioFolder3/hans_zimmer__time__inception_sample_1.mp3,"(-0.005, -0.188)","(-0.185, 0.155)",Hans_Zimmer_-_Time_-_Inception_sample_1.mp3,4.30479816151721,4.96118719871244,-298.2421,173.9783,40.713326,14.32621,37.342575,27.886034,9.724557,11.299338,11.223409,1.518756,-1.0422679,5.76326,8.559306,625.9703,441.4289,153.88017,29.8981,43.004467,65.132965,32.92372,21.294598,26.531832,39.86214,70.81436,66.603424,66.15536,424.997878582233,1162.97947355221,19.5754288861505,652.847782258065,0.0034888482862903,0.59916496,0.5541821,0.61000544,0.6545455,0.7024841,0.7377582,0.8184324,0.8670823,0.71602476,0.5937089,0.62252647,0.78596616,-0.005,-0.188,hans_zimmer___time___inception.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/vanmorrisonandthehealinghasbegunbelfastsample2mp3.mp3,-0.343,0.18,-0.185,0.155,-360.71698,258.05936,58.903534,-2.6603086,-10.5739975,-1.7757877,1.9163213,-3.7908063,-14.793196,-12.30528,0.95426834,4.8672028,-8.377746,1716.1874,379.2171,398.71735,24.247047,84.87434,16.098862,219.81378,34.334225,23.506882,28.182142,30.685497,29.48391,16.937193,630.6876128989550,1039.1531907207500,24.130219963089000,929.6403556034480,0.01928430316091950,0.32077968,0.47080836,0.7837729,0.41447827,0.20893621,0.0650726,0.05341138,0.10628193,0.44557208,0.8724508,0.44922444,0.25817052,3.30479816151721,4.30479816151721
_twp7r8zvn,/audioFolder3//film-score-emotion-survey/audioFolder3/hans_zimmer__time__inception_sample_1.mp3,"(0.18, -0.193)","(-0.005, -0.188)",Hans_Zimmer_-_Time_-_Inception_sample_1.mp3,8.55175530227412,9.75581219000751,-343.11182,168.83243,4.1072006,17.957962,35.506676,19.29929,13.913999,9.639909,9.38467,10.796176,18.038172,26.239042,26.322897,412.1053,138.32996,318.73587,28.734747,27.838055,21.739693,39.861156,25.211432,19.494383,34.618423,45.832184,20.436588,19.592714,587.552224897332,1473.29617223233,20.0118691768583,1070.86559734513,0.0050859029314159,0.5689263,0.6901162,0.79305303,0.7395587,0.74054325,0.82646275,0.94660383,0.71463025,0.6292486,0.59866303,0.56447566,0.56239194,0.18,-0.193,hans_zimmer___time___inception.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/vanmorrisonandthehealinghasbegunbelfastsample2mp3.mp3,-0.005,0.185,-0.005,-0.188,-170.56065,186.66747,-9.955186,33.52119,-13.258468,14.556706,-19.822176,3.1960084,-8.064135,-7.7285585,0.6661831,6.087681,-11.779171,2402.6138,1102.5911,280.1428,348.50323,464.77087,216.69351,150.9405,228.32297,86.14479,87.0383,121.41918,156.74194,36.267384,1869.0353960582200,2453.45142650005,23.46180856417070,3465.3606546336200,0.03756398168103450,0.22771627,0.1672832,0.4001647,0.88787585,0.4552304,0.19655818,0.14080743,0.17429574,0.11900246,0.14298922,0.21614516,0.15361916,7.55175530227412,8.55175530227412
_twp7r8zvn,/audioFolder3//film-score-emotion-survey/audioFolder3/hans_zimmer__time__inception_sample_1.mp3,"(-0.185, -0.363)","(0.18, -0.193)",Hans_Zimmer_-_Time_-_Inception_sample_1.mp3,12.7733574750265,13.8962789294088,-280.10333,169.13387,-32.205524,6.017009,41.76757,8.433037,6.041035,13.944786,17.325596,20.396362,15.665915,13.378983,6.2573404,271.96948,16.944736,168.72215,16.368542,26.37379,38.100582,24.528057,19.207455,24.13575,44.02586,24.146027,21.692347,16.522219,897.147666299454,1605.79951904493,19.9815419374466,2181.23525943396,0.0087337853773584,0.69898874,0.56469977,0.5644697,0.6161126,0.69384134,0.6971315,0.70221585,0.703041,0.6972801,0.9504534,0.60182756,0.5405559,-0.185,-0.363,hans_zimmer___time___inception.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/vanmorrisonandthehealinghasbegunbelfastsample2mp3.mp3,-0.17,-0.365,0.18,-0.193,-165.16011,192.53207,-4.41647,30.422232,13.314652,6.224004,-16.76547,-3.0663707,0.792656,-5.7273784,-3.4783967,0.42383564,-4.625372,1586.0422,422.73743,576.6721,334.32968,150.85573,96.46837,192.42159,75.645454,109.44243,58.038433,116.98161,65.45697,22.044916,1289.232754538540,2027.5988333734800,23.29316041684030,2298.3600484913800,0.02233746408045980,0.26172882,0.18284045,0.14013246,0.35149446,0.33079946,0.14871478,0.16369504,0.34774056,0.5361095,0.84170854,0.7116759,0.40495986,11.7733574750265,12.7733574750265
_lvnhd664l,/audioFolder3//film-score-emotion-survey/audioFolder3/Drum_&_Drone_Whiplash_Justin_Hurwitz_sample_1.mp3,"(0.12, 0.28)","(0, 0)",Drum_&_Drone_Whiplash_Justin_Hurwitz_sample_1.mp3,10.1546666666667,10.3546666666667,-161.69698,152.56015,-25.557785,69.93511,-6.7608747,35.525192,-4.499274,20.107183,-3.3263671,12.812193,2.9161932,3.8890793,3.767233,486.15054,577.3401,115.6144,90.05771,74.841835,62.34804,79.13848,56.979565,53.855415,57.357838,28.353186,9.20982,16.876627,2579.36754031871,3567.84290177405,16.3253292567038,6136.92434210526,0.0351048519736842,0.70581156,0.64071065,0.5675998,0.51812613,0.5389568,0.62001896,0.7487373,0.87249374,0.9192768,0.81131536,0.75023615,0.708899,0.12,0.28,drum__drone_whiplash_justin_hurwitz.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/lultimadiligenzadiredrockenniomorriconethehatefuleightsample2mp3.mp3,0.28,0.12,0.0,0.0,-141.95018,157.18095,-26.324448,58.30219,-5.9717083,25.957338,2.439593,15.196597,0.37387928,6.481375,3.9506216,2.6329725,4.4181743,3284.7058,569.3891,134.07973,46.85565,64.81659,62.21627,88.94239,41.526127,87.69667,36.408524,22.43664,27.874346,20.541555,2363.4725464441300,3191.4302340640800,18.727268764559400,5509.308510638300,0.03100066489361700,0.8180973,0.82632756,0.74907285,0.6714827,0.68592805,0.6631221,0.6872291,0.74617,0.75063205,0.62782586,0.61907536,0.6803824,9.1546666666667,10.1546666666667
_q51241jcy,/audioFolder3//film-score-emotion-survey/audioFolder3/Fare_Thee_Well_(Dink's_Song)_Oscar_Isaac_Marcus_Mumford_Inside_Llewyn_Davis_sample_2.mp3,"(0.54, 0.18)","(0.662, -0.245)",Fare_Thee_Well_(Dink's Song)_Oscar_Isaac_Marcus_Mumford_Inside_Llewyn_Davis_sample_1.mp3,3.95449789029535,4.24310548523206,-96.95625,177.3791,-54.285572,40.08539,1.4012529,14.7177515,-28.518562,-14.060193,-13.9607935,-19.110424,7.9460454,-9.98965,-20.960142,122.82572,111.435165,62.2036,73.209015,25.01148,61.526974,27.128325,37.558628,14.18625,24.931913,13.121238,5.113596,16.167616,1969.80044881949,2388.84587970281,23.1598840570322,3750.22265625,0.03513671875,0.3450554,0.04844419,0.051003404,0.08663811,0.12016604,0.066329665,0.050896324,0.047097865,0.10382768,0.19894186,0.4571697,1.0,0.54,0.18,fare_thee_well_dinkssong_oscar_isaac_marcus_mumford_inside_llewyn_davis.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/faretheewelldinkssongoscarisaacmarcusmumfordinsidellewyndavissample2mp3.mp3,0.425,-0.122,0.662,-0.245,-104.374626,169.73578,-41.948544,53.40717,-3.1853364,22.704943,-19.682114,5.475332,-7.2184443,-12.628942,-10.669489,-16.69442,-17.733614,869.8758,396.4417,278.2291,99.62,75.0839,251.1631,106.63122,143.23405,120.75341,34.683895,102.861305,33.443626,25.464405,2039.565506778920,2664.2859303279200,24.00547410322200,4458.115571120690,0.03644710847701150,0.27671462,0.17126016,0.189278,0.20991543,0.26244193,0.38932016,0.61573887,0.3702077,0.34162533,0.51276463,0.4179586,0.3683094,2.95449789029535,3.95449789029535
_q51241jcy,/audioFolder3//film-score-emotion-survey/audioFolder3/Fare_Thee_Well_(Dink's_Song)_Oscar_Isaac_Marcus_Mumford_Inside_Llewyn_Davis_sample_2.mp3,"(0.19, 0.17)","(0.54, 0.18)",Fare_Thee_Well_(Dink's Song)_Oscar_Isaac_Marcus_Mumford_Inside_Llewyn_Davis_sample_1.mp3,9.44556962025315,9.72151898734176,-135.91608,209.09407,-46.516506,29.135193,-6.2721925,2.8427963,-1.8072454,-0.13128853,-4.943744,-9.496499,-4.3218246,-8.335099,-14.280435,405.36765,205.59625,95.64306,54.825027,29.952654,96.93917,55.885746,17.575111,58.04398,31.318487,52.783207,48.655956,40.7048,1465.87547036906,1956.90940143375,20.7921518218782,2697.93090820313,0.0336507161458333,0.14076738,0.3438016,0.4571356,0.31592238,0.26983932,0.35666737,0.62886226,0.26105452,0.39186677,0.8615029,0.41237617,0.1579897,0.19,0.17,fare_thee_well_dinkssong_oscar_isaac_marcus_mumford_inside_llewyn_davis.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/faretheewelldinkssongoscarisaacmarcusmumfordinsidellewyndavissample2mp3.mp3,-0.01,-0.35,0.54,0.18,-116.76403,192.19812,-42.463863,46.131184,-8.010231,7.549309,-1.8152452,2.5520365,-3.7566798,-5.631065,-7.078602,-9.563956,-14.117123,1350.0076,324.57507,76.19212,119.76587,107.83849,117.739944,64.22438,46.44699,34.941975,27.587187,50.0215,38.45794,25.483173,1591.5238974844000,2168.035847725660,23.083003286667200,3375.5152209051700,0.028494297772988500,0.13306123,0.32298556,0.46291983,0.4613801,0.4305752,0.48098838,0.6509331,0.4061202,0.3882017,0.68141073,0.46082592,0.23973759,8.44556962025315,9.44556962025315
_q51241jcy,/audioFolder3//film-score-emotion-survey/audioFolder3/Fare_Thee_Well_(Dink's_Song)_Oscar_Isaac_Marcus_Mumford_Inside_Llewyn_Davis_sample_2.mp3,"(0.185, -0.175)","(0.19, 0.17)",Fare_Thee_Well_(Dink's Song)_Oscar_Isaac_Marcus_Mumford_Inside_Llewyn_Davis_sample_1.mp3,12.3143966244726,12.6789535864979,-128.59352,201.06097,-51.25203,25.18369,-19.648886,15.155248,-9.957573,-1.2904003,-5.425062,-6.5482817,-8.590582,-11.809484,-7.810622,446.01373,187.1937,46.72496,60.234848,15.78614,68.619385,32.143627,55.062935,51.753056,74.003105,33.21029,31.356346,5.8387566,1629.39316083713,2065.31618915991,22.1860022613911,2827.57873535156,0.042205810546875,0.06284512,0.17391638,0.4244314,0.14861535,0.14236523,0.088749975,0.104737,0.10936743,0.30565035,1.0,0.4245105,0.106664896,0.185,-0.175,fare_thee_well_dinkssong_oscar_isaac_marcus_mumford_inside_llewyn_davis.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/faretheewelldinkssongoscarisaacmarcusmumfordinsidellewyndavissample2mp3.mp3,-0.345,-0.005,0.19,0.17,-121.71904,186.51167,-45.53031,25.278837,-10.48031,10.200779,1.5426811,-3.2598357,-2.7827723,-8.2085905,-10.467695,-10.2537775,-11.141523,1451.188,256.16486,131.47685,111.64121,68.74235,98.00619,69.92737,44.486004,44.294098,44.766422,35.31688,22.86758,41.791256,1709.8988106898600,2133.6278742300000,23.33004827003870,3142.115099676720,0.039595680675287400,0.07444524,0.19430421,0.46505758,0.21229698,0.2312186,0.149274,0.18054044,0.18669361,0.46441165,0.9221087,0.45154476,0.17555752,11.3143966244726,12.3143966244726
_927wmmd5y,/audioFolder3//film-score-emotion-survey/audioFolder3/Guled's_Decision_Andre_Matthias_The_Gravedigger's_Wife_sample_2.mp3,"(0.176, 0.73)","(-0.724, 0.18)",Guled's_Decision_Andre_Matthias_The_Gravedigger's_Wife_sample_1.mp3,5.43637188208617,14.8668688589333,-263.9437,211.94856,29.670822,20.079725,21.212076,13.447704,7.799187,5.437706,10.635799,3.397356,-4.497461,-1.8628371,-1.702152,1298.3472,127.32694,230.69046,88.1421,45.55635,35.772514,59.444332,24.242971,33.202843,40.802433,28.99014,24.256598,27.928923,633.775903606611,1368.55234708297,19.0921755445035,902.302128978321,0.0114502854012915,0.32560155,0.40819454,0.5591352,0.615442,0.5788957,0.39489987,0.27337208,0.32424396,0.5435498,0.76155365,0.6410209,0.48375827,0.176,0.73,guleds_decision_andre_matthias_the_gravediggers_wife.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/littlewomenrobertschumannkinderszenenop15ivonfremdenlandernundmenschensample2mp3.mp3,0.55,0.9,-0.724,0.18,-297.7757,204.19421,36.388348,30.643595,19.05356,17.984001,17.452944,5.222641,11.722379,10.665848,-3.7466297,-1.6864498,-1.4219538,490.85696,190.42865,26.276312,23.26177,20.626123,23.566423,19.937485,22.81501,24.058968,17.0503,13.386597,16.589718,25.578356,593.9281745555960,1436.9666120624400,20.94740430433740,724.951171875,0.00940642959770115,0.36823654,0.31530002,0.24084093,0.1809138,0.17143723,0.2138374,0.31196332,0.51475626,0.8109827,0.9346591,0.84759414,0.6029842,4.43637188208617,5.43637188208617
_n7kwxb5sp,/audioFolder3//film-score-emotion-survey/audioFolder3/first_kisses__ludwig_goransson_everything_everything_sample_2.mp3,"(0.0, 0.0)","(0.478, -0.227)","First_Kisses__Ludwig_Göransson_Everything,_Everything_sample_1.mp3",14.8,15.0,-250.87859,193.4305,2.0190117,9.82066,13.799184,-6.582273,-9.13183,-9.846667,-5.096779,-4.3743544,-15.599733,-13.924513,-7.4574027,1665.5222,715.1392,79.92743,46.820694,186.18549,17.974613,49.07776,42.32488,47.273666,31.420603,21.560621,23.780075,49.664047,1081.5409500329,1554.89856466355,21.1765988059879,1631.73828125,0.0243326822916666,0.013155512,0.031566545,0.12554881,0.054524336,0.035795614,0.030739509,0.023125464,0.03645871,0.3329944,0.90379167,0.45702356,0.043297265,0.0,0.0,first_kisses__ludwig_gransson_everything_everything.mp3,/Users/rubycrocker/Desktop/fme_audio_mp3/littlewomenrobertschumannkinderszenenop15ivonfremdenlandernundmenschensample2mp3.mp3,0.227,-0.478,0.478,-0.227,-361.58844,159.67308,-53.337524,34.736782,6.1102953,2.0066636,-22.59242,12.259162,2.4861183,5.378535,-8.25986,-4.3410225,-1.3182318,69.92457,37.551296,22.716959,72.85233,33.114532,32.395905,38.73289,21.127039,30.056652,38.48851,20.781393,19.267895,40.23657,2098.809603746840,2263.521816763330,25.80394229915780,3606.4402613146600,0.06784864403735630,0.015035507,0.2360503,1.0,0.17448306,0.011297554,0.01015373,0.01171086,0.011041577,0.014843676,0.03724473,0.012307612,0.010491533,13.8,14.8
