Filename,Start_Time,End_Time,Valence,Arousal,Filename_Key,Before Valence,Before Arousal,Audionames,Before_Chords,After_Chords,Chord_Type,Arousal_Category,Valence_Category
/audioFolder1//film-score-emotion-survey/audioFolder1/beyond_the_black_rainbow_sinoia_caves_arboria_tapes_sample_2.mp3,14.8,15.0,0.898,-0.262,beyond_the_black_rainbow_sinoia_caves_arboria_tapes.mp3,0.0,0.0,beyondtheblackrainbowsinoiacavesarboriatapessample2mp3,"['N', 'N']","['N', 'N']",None,Negative Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/airlock_steven_price_gravity_sample_1.mp3,4.08225525640019,6.10028361796486,-0.375,0.378,airlock_steven_price_gravity.mp3,0.245,0.175,airlockstevenpricegravitysample1mp3,"['N', 'F', 'N']","['N', 'F7', 'N']",['None'],Positive Arousal,Negative Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/airlock_steven_price_gravity_sample_1.mp3,11.7291151708315,11.9291151708315,-0.185,0.908,airlock_steven_price_gravity.mp3,-0.375,0.378,airlockstevenpricegravitysample1mp3,"['N', 'F', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/airlock_steven_price_gravity_sample_1.mp3,0.0019481270419872,0.850158730158736,-0.735,0.188,airlock_steven_price_gravity.mp3,-0.185,0.908,airlockstevenpricegravitysample1mp3,"['N', 'N']","['N', 'F', 'N']",['Major'],Positive Arousal,Negative Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/a_story_about_letters_alfonso_g_aguilar_klaus_sample_1.mp3,3.84478786963552,7.09520764432466,0.242,0.359,a_story_about_letters_alfonso_g._aguilar_klaus.mp3,-0.34,0.545,astoryaboutlettersalfonsogaguilarklaussample1mp3,"['N', 'N']","['N', 'G', 'N']",['Major'],Positive Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/a_story_about_letters_alfonso_g_aguilar_klaus_sample_1.mp3,7.18975847629756,11.0886915126341,-0.188,0.359,a_story_about_letters_alfonso_g._aguilar_klaus.mp3,0.242,0.359,astoryaboutlettersalfonsogaguilarklaussample1mp3,"['N', 'N']","['N', 'G', 'N']",['Major'],Positive Arousal,Negative Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/a_story_about_letters_alfonso_g_aguilar_klaus_sample_1.mp3,12.2593451891906,14.9545508713256,-0.468,0.179,a_story_about_letters_alfonso_g._aguilar_klaus.mp3,-0.188,0.359,astoryaboutlettersalfonsogaguilarklaussample1mp3,"['N', 'N']","['N', 'G', 'N']",['Major'],Positive Arousal,Negative Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/allquietonthewesternfront_mainthemesongvolkerbertelmann_sample_2.mp3,3.43655328798186,3.4369967469619,-0.759,0.535,all_quiet_on_the_western_front_main_theme_song_volker_bertelmann.mp3,-0.734,0.717,allquietonthewesternfrontmainthemesongvolkerbertelmannsample2mp3,"['N', 'Gm', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/allquietonthewesternfront_mainthemesongvolkerbertelmann_sample_2.mp3,6.37387755102041,6.57387755102041,0.716,-0.345,all_quiet_on_the_western_front_main_theme_song_volker_bertelmann.mp3,-0.759,0.535,allquietonthewesternfrontmainthemesongvolkerbertelmannsample2mp3,"['N', 'G', 'N']","['N', 'N']",None,Negative Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/arrival_heptapod_b_johannjohannsson_sample_1.mp3,6.95437641723357,7.34303854875284,-0.379,-0.188,arrival_heptapod_b_jhannjhannsson.mp3,0.639,0.663,arrivalheptapodbjohannjohannssonsample1mp3,"['N', 'Ebmaj7', 'N']","['N', 'N']",None,Negative Arousal,Negative Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/arrival_heptapod_b_johannjohannsson_sample_1.mp3,11.0149659863946,11.1278911564626,0.201,-0.198,arrival_heptapod_b_jhannjhannsson.mp3,-0.379,-0.188,arrivalheptapodbjohannjohannssonsample1mp3,"['N', 'Eb', 'N']","['N', 'N']",None,Negative Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/allquietonthewesternfront_mainthemesongvolkerbertelmann_sample_2.mp3,0.0,0.723388671875,0.178,0.182,all_quiet_on_the_western_front_main_theme_song_volker_bertelmann.mp3,0.716,-0.345,allquietonthewesternfrontmainthemesongvolkerbertelmannsample2mp3,"['N', 'N']","['N', 'Gm', 'N']",['Minor'],Positive Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/allquietonthewesternfront_mainthemesongvolkerbertelmann_sample_2.mp3,0.766819661458327,1.19191731770833,-0.117,0.292,all_quiet_on_the_western_front_main_theme_song_volker_bertelmann.mp3,0.178,0.182,allquietonthewesternfrontmainthemesongvolkerbertelmannsample2mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/allquietonthewesternfront_mainthemesongvolkerbertelmann_sample_2.mp3,1.19012955729166,3.27621354166666,0.083,0.422,all_quiet_on_the_western_front_main_theme_song_volker_bertelmann.mp3,-0.117,0.292,allquietonthewesternfrontmainthemesongvolkerbertelmannsample2mp3,"['N', 'Gm7', 'N']","['N', 'Gm', 'N']",['Minor'],Positive Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/allquietonthewesternfront_mainthemesongvolkerbertelmann_sample_2.mp3,3.29433919270833,5.96645833333332,-0.032,0.157,all_quiet_on_the_western_front_main_theme_song_volker_bertelmann.mp3,0.083,0.422,allquietonthewesternfrontmainthemesongvolkerbertelmannsample2mp3,"['N', 'Gm', 'N']","['N', 'Gm', 'N']",['Minor'],Positive Arousal,Negative Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/allquietonthewesternfront_mainthemesongvolkerbertelmann_sample_2.mp3,5.995068359375,8.29892578125,-0.092,-0.158,all_quiet_on_the_western_front_main_theme_song_volker_bertelmann.mp3,-0.032,0.157,allquietonthewesternfrontmainthemesongvolkerbertelmannsample2mp3,"['N', 'G', 'N']","['N', 'G', 'N']",['Major'],Negative Arousal,Negative Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/allquietonthewesternfront_mainthemesongvolkerbertelmann_sample_2.mp3,8.66786848958335,10.4932102864584,0.013,-0.368,all_quiet_on_the_western_front_main_theme_song_volker_bertelmann.mp3,-0.092,-0.158,allquietonthewesternfrontmainthemesongvolkerbertelmannsample2mp3,"['N', 'Ebmaj7', 'N']","['N', 'Bb6', 'N']",['None'],Negative Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/allquietonthewesternfront_mainthemesongvolkerbertelmann_sample_2.mp3,11.0133333333333,14.8371614583333,-0.122,-0.523,all_quiet_on_the_western_front_main_theme_song_volker_bertelmann.mp3,0.013,-0.368,allquietonthewesternfrontmainthemesongvolkerbertelmannsample2mp3,"['N', 'Bb6', 'N']","['N', 'Eb', 'N']",['None'],Negative Arousal,Negative Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/another_round__druk__schubert_fantasie_in_f_moll_d940_fantasy_in_f_minor_sample_2.mp3,1.97866666666667,2.17866666666667,-0.4,0.0,another_round__druk___schubert_fantasie_in_f_moll_d940_fantasy_in_f_minor.mp3,0.251,-0.274,anotherrounddrukschubertfantasieinfmolld940fantasyinfminorsample2mp3,"['N', 'C#maj7', 'N']","['N', 'N']",None,Neutral,Negative Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/another_round__druk__schubert_fantasie_in_f_moll_d940_fantasy_in_f_minor_sample_2.mp3,5.65866666666667,5.85866666666667,0.0,0.0,another_round__druk___schubert_fantasie_in_f_moll_d940_fantasy_in_f_minor.mp3,-0.4,0.0,anotherrounddrukschubertfantasieinfmolld940fantasyinfminorsample2mp3,"['N', 'F', 'N']","['N', 'N']",None,Neutral,Neutral
/audioFolder1//film-score-emotion-survey/audioFolder1/another_round__druk__schubert_fantasie_in_f_moll_d940_fantasy_in_f_minor_sample_2.mp3,7.76,7.96,0.4,0.0,another_round__druk___schubert_fantasie_in_f_moll_d940_fantasy_in_f_minor.mp3,0.0,0.0,anotherrounddrukschubertfantasieinfmolld940fantasyinfminorsample2mp3,"['N', 'Fm', 'N']","['N', 'N']",None,Neutral,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/beyond_the_black_rainbow_sinoia_caves_arboria_tapes_sample_2.mp3,5.33866666666667,5.53866666666667,0.0,0.0,beyond_the_black_rainbow_sinoia_caves_arboria_tapes.mp3,0.898,-0.262,beyondtheblackrainbowsinoiacavesarboriatapessample2mp3,"['N', 'N']","['N', 'N']",None,Neutral,Neutral
/audioFolder1//film-score-emotion-survey/audioFolder1/beyond_the_black_rainbow_sinoia_caves_arboria_tapes_sample_2.mp3,12.1706666666667,12.180472245703,0.077,0.597,beyond_the_black_rainbow_sinoia_caves_arboria_tapes.mp3,0.0,0.0,beyondtheblackrainbowsinoiacavesarboriatapessample2mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/allquietonthewesternfront_mainthemesongvolkerbertelmann_sample_2.mp3,1.98554096641673,1.98610988599834,0.0,0.0,all_quiet_on_the_western_front_main_theme_song_volker_bertelmann.mp3,-0.122,-0.523,allquietonthewesternfrontmainthemesongvolkerbertelmannsample2mp3,"['N', 'Gm', 'N']","['N', 'N']",None,Neutral,Neutral
/audioFolder1//film-score-emotion-survey/audioFolder1/allquietonthewesternfront_mainthemesongvolkerbertelmann_sample_2.mp3,14.8,15.0,0.0,0.0,all_quiet_on_the_western_front_main_theme_song_volker_bertelmann.mp3,0.0,0.0,allquietonthewesternfrontmainthemesongvolkerbertelmannsample2mp3,"['N', 'Eb', 'N']","['N', 'N']",None,Neutral,Neutral
/audioFolder1//film-score-emotion-survey/audioFolder1/allquietonthewesternfront_mainthemesongvolkerbertelmann_sample_2.mp3,12.8460931014769,14.715146089177,-0.375,0.013,all_quiet_on_the_western_front_main_theme_song_volker_bertelmann.mp3,0.0,0.0,allquietonthewesternfrontmainthemesongvolkerbertelmannsample2mp3,"['N', 'Eb', 'N']","['N', 'Eb', 'N']",['None'],Positive Arousal,Negative Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/arrival_heptapod_b_johannjohannsson_sample_1.mp3,5.69947845804989,10.7369784580499,0.365,0.916,arrival_heptapod_b_jhannjhannsson.mp3,0.201,-0.198,arrivalheptapodbjohannjohannssonsample1mp3,"['N', 'Ebmaj7', 'N']","['N', 'Ebmaj7', 'N']",['Major'],Positive Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/across_the_ocean_thomas_newman_elemental_sample_1.mp3,14.8,15.0,0.531,0.372,across_the_ocean_thomas_newman_elemental.mp3,0.727,0.366,acrosstheoceanthomasnewmanelementalsample2mp3,"['N', 'A', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/across_the_ocean_thomas_newman_elemental_sample_1.mp3,14.8,15.0,0.001,0.177,across_the_ocean_thomas_newman_elemental.mp3,0.531,0.372,acrosstheoceanthomasnewmanelementalsample2mp3,"['N', 'A', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/a_story_about_letters_alfonso_g_aguilar_klaus_sample_2.mp3,2.25171522087328,2.45171522087328,0.365,-0.19,a_story_about_letters_alfonso_g._aguilar_klaus.mp3,-0.904,0.562,astoryaboutlettersalfonsogaguilarklaussample2mp3,"['N', 'N']","['N', 'N']",None,Negative Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/a_story_about_letters_alfonso_g_aguilar_klaus_sample_2.mp3,7.04313470600525,9.98147125049328,0.55,-0.185,a_story_about_letters_alfonso_g._aguilar_klaus.mp3,0.365,-0.19,astoryaboutlettersalfonsogaguilarklaussample2mp3,"['N', 'Dm', 'N']","['N', 'D', 'N']",['Major'],Negative Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/alan_silvestri__infinity_war_from_avengers_sample_1.mp3,5.1687371090448,5.99003888419273,0.0,0.0,alan_silvestri___infinity_war_from_avengers.mp3,0.0,0.0,alansilvestriinfinitywarfromavengerssample1mp3,"['N', 'A', 'N']","['N', 'A', 'N']",['Major'],Neutral,Neutral
/audioFolder1//film-score-emotion-survey/audioFolder1/alan_silvestri__infinity_war_from_avengers_sample_1.mp3,7.13869822485207,7.4654945054945,-0.552,0.547,alan_silvestri___infinity_war_from_avengers.mp3,0.0,0.0,alansilvestriinfinitywarfromavengerssample1mp3,"['N', 'A', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/alan_silvestri__infinity_war_from_avengers_sample_1.mp3,13.0858833474218,13.4760777683855,0.357,0.767,alan_silvestri___infinity_war_from_avengers.mp3,-0.552,0.547,alansilvestriinfinitywarfromavengerssample1mp3,"['N', 'Amaj7', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/across_the_ocean_thomas_newman_elemental_sample_1.mp3,0.515267175572519,0.715267175572519,0.785,0.765,across_the_ocean_thomas_newman_elemental.mp3,0.001,0.177,acrosstheoceanthomasnewmanelementalsample1mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/Blade_Runner_Hans_Zimmer_Benjamin_Wallfisch_Blade_Runner_2049_sample_2.mp3,12.9165348101266,13.1165348101266,-0.54,0.17,blade_runner_hans_zimmer_benjamin_wallfisch_blade_runner_2049.mp3,0.55,-0.185,bladerunnerhanszimmerbenjaminwallfischbladerunner2049sample2mp3,"['N', 'Ebm', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/Blade_Runner_Hans_Zimmer_Benjamin_Wallfisch_Blade_Runner_2049_sample_2.mp3,4.48615506329114,4.66083860759493,0.36,0.17,blade_runner_hans_zimmer_benjamin_wallfisch_blade_runner_2049.mp3,-0.54,0.17,bladerunnerhanszimmerbenjaminwallfischbladerunner2049sample2mp3,"['N', 'F#', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/allquietonthewesternfront_remainsvolkerbertelmann_sample_1.mp3,0.0426577551890229,2.61650144932634,0.545,-0.293,all_quiet_on_the_western_front_remains_volker_bertelmann.mp3,-0.375,0.013,allquietonthewesternfrontremainsvolkerbertelmannsample1mp3,"['N', 'N']","['N', 'Ab6', 'N']",['None'],Negative Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/allquietonthewesternfront_remainsvolkerbertelmann_sample_1.mp3,2.66210173422602,4.74399999999998,-0.115,0.191,all_quiet_on_the_western_front_remains_volker_bertelmann.mp3,0.545,-0.293,allquietonthewesternfrontremainsvolkerbertelmannsample1mp3,"['N', 'Bb/Ab', 'N']","['N', 'Bb', 'Ab6', 'N']","['Major', 'None']",Positive Arousal,Negative Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/allquietonthewesternfront_remainsvolkerbertelmann_sample_1.mp3,5.77066666666667,9.27996438995189,0.09,-0.061,all_quiet_on_the_western_front_remains_volker_bertelmann.mp3,-0.115,0.191,allquietonthewesternfrontremainsvolkerbertelmannsample1mp3,"['N', 'Bb', 'N']","['N', 'C#6', 'F', 'N']","['None', 'Major']",Negative Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/allquietonthewesternfront_remainsvolkerbertelmann_sample_1.mp3,10.3839221398304,13.2456208206435,-0.215,0.274,all_quiet_on_the_western_front_remains_volker_bertelmann.mp3,0.09,-0.061,allquietonthewesternfrontremainsvolkerbertelmannsample1mp3,"['N', 'F7', 'N']","['N', 'Bbm', 'N']",['Minor'],Positive Arousal,Negative Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/beyond_the_black_rainbow_sinoia_caves_arboria_tapes_sample_1.mp3,11.4407996935702,14.9831358151097,-0.37,0.543,beyond_the_black_rainbow_sinoia_caves_arboria_tapes.mp3,0.077,0.597,beyondtheblackrainbowsinoiacavesarboriatapessample1mp3,"['N', 'N']","['N', 'C#/D#', 'N']",['Diminished'],Positive Arousal,Negative Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/beyond_the_black_rainbow_sinoia_caves_arboria_tapes_sample_1.mp3,6.72015707687976,8.77869837173581,-0.36,0.368,beyond_the_black_rainbow_sinoia_caves_arboria_tapes.mp3,-0.37,0.543,beyondtheblackrainbowsinoiacavesarboriatapessample1mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/another_round__druk__schubert_fantasie_in_f_moll_d940_fantasy_in_f_minor_sample_2.mp3,0.0,2.7152129421141,0.0,0.0,another_round__druk___schubert_fantasie_in_f_moll_d940_fantasy_in_f_minor.mp3,0.4,0.0,anotherrounddrukschubertfantasieinfmolld940fantasyinfminorsample2mp3,"['N', 'N']","['N', 'Fm', 'N']",['Minor'],Neutral,Neutral
/audioFolder1//film-score-emotion-survey/audioFolder1/another_round__druk__schubert_fantasie_in_f_moll_d940_fantasy_in_f_minor_sample_2.mp3,0.0,5.35212942114101,0.545,-0.201,another_round__druk___schubert_fantasie_in_f_moll_d940_fantasy_in_f_minor.mp3,0.0,0.0,anotherrounddrukschubertfantasieinfmolld940fantasyinfminorsample2mp3,"['N', 'N']","['N', 'C#maj7', 'C', 'F', 'N']","['Major', 'Major', 'Major']",Negative Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/another_round__druk__schubert_fantasie_in_f_moll_d940_fantasy_in_f_minor_sample_2.mp3,5.35066908083598,8.36,0.195,0.349,another_round__druk___schubert_fantasie_in_f_moll_d940_fantasy_in_f_minor.mp3,0.545,-0.201,anotherrounddrukschubertfantasieinfmolld940fantasyinfminorsample2mp3,"['N', 'F', 'N']","['N', 'Fm', 'N']",['Minor'],Positive Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/another_round__druk__schubert_fantasie_in_f_moll_d940_fantasy_in_f_minor_sample_2.mp3,0.0,9.46977665064958,0.195,-0.194,another_round__druk___schubert_fantasie_in_f_moll_d940_fantasy_in_f_minor.mp3,0.195,0.349,anotherrounddrukschubertfantasieinfmolld940fantasyinfminorsample2mp3,"['N', 'N']","['N', 'C#maj7', 'C', 'F', 'Fm', 'N']","['Major', 'Major', 'Major', 'Minor']",Negative Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/another_round__druk__schubert_fantasie_in_f_moll_d940_fantasy_in_f_minor_sample_2.mp3,0.0,11.4271801032212,0.54,0.351,another_round__druk___schubert_fantasie_in_f_moll_d940_fantasy_in_f_minor.mp3,0.195,-0.194,anotherrounddrukschubertfantasieinfmolld940fantasyinfminorsample2mp3,"['N', 'N']","['N', 'C#maj7', 'C', 'F', 'Fm', 'N']","['Major', 'Major', 'Major', 'Minor']",Positive Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/another_round__druk__schubert_fantasie_in_f_moll_d940_fantasy_in_f_minor_sample_2.mp3,11.3890464804971,14.9967532517778,-0.18,-0.194,another_round__druk___schubert_fantasie_in_f_moll_d940_fantasy_in_f_minor.mp3,0.54,0.351,anotherrounddrukschubertfantasieinfmolld940fantasyinfminorsample2mp3,"['N', 'Fm', 'N']","['N', 'Fm', 'F7', 'N']","['Minor', 'None']",Negative Arousal,Negative Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/arrival_heptapod_b_johannjohannsson_sample_1.mp3,5.10983333333333,5.30983333333333,0.31,0.293,arrival_heptapod_b_jhannjhannsson.mp3,0.365,0.916,arrivalheptapodbjohannjohannssonsample1mp3,"['N', 'Ebmaj7', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/arrival_heptapod_b_johannjohannsson_sample_1.mp3,12.0431666666667,12.2431666666667,0.245,0.193,arrival_heptapod_b_jhannjhannsson.mp3,0.31,0.293,arrivalheptapodbjohannjohannssonsample1mp3,"['N', 'Ebmaj7', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/arrival_johann_johannsson_arrival_sample_2.mp3,12.3786784199364,13.978466330859,-0.733,-0.72,arrival_jhann_jhannsson_arrival.mp3,-0.744,0.525,arrivaljohannjohannssonarrivalsample2mp3,"['N', 'N']","['N', 'B', 'N']",['Major'],Negative Arousal,Negative Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/Beach_Puke__Jim_Williams_Titane_sample_2.mp3,2.2177253989587,3.80815151960064,-0.19,-0.196,beach_puke__jim_williams_titane.mp3,-0.455,-0.338,beachpukejimwilliamstitanesample2mp3,"['N', 'N']","['N', 'N']",None,Negative Arousal,Negative Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/Beach_Puke__Jim_Williams_Titane_sample_2.mp3,3.83427384309192,4.46509841420425,-0.185,0.369,beach_puke__jim_williams_titane.mp3,-0.19,-0.196,beachpukejimwilliamstitanesample2mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder1//film-score-emotion-survey/audioFolder1/Beach_Puke__Jim_Williams_Titane_sample_2.mp3,5.81724003528729,6.80607709750566,0.175,-0.186,beach_puke__jim_williams_titane.mp3,-0.185,0.369,beachpukejimwilliamstitanesample2mp3,"['N', 'N']","['N', 'N']",None,Negative Arousal,Positive Valence
