participant_id,sample_id,emotion_sentence,all_timestamps,all_valence_values,all_arousal_values,emotion_sentence_clean,familiarity_rating,film,composer,song_name,year,soundtrack,director,genre,ISRC
_33t5p3vux,/audioFolder2//film-score-emotion-survey/audioFolder2/childish_gambino__redbone_get_out_sample_2,"The first marker was where I felt the music build and I got existed by it, which carried on for most of the except. The second marker was where it started to build in interest with the addition of the backup singing behind the main voice","[4.26133333333333, 14.0213333333333]","[0.0, 0.721]","[0.0, 0.562]",marker felt music build got existed carried second marker started build addition backup singing main voice,familiar-feeling-not-familiar,Get Out ,Childish Gambino,Redbone,2017,1,Jordan Peele,Horror Mystery Thriller,USYAH1600107
_33t5p3vux,/audioFolder3//film-score-emotion-survey/audioFolder3/guleds_decision_andre_matthias_the_gravediggers_wife_sample_2,The first and second markers were where the music made me more uncomfortable (this was either the addition of a male voice or an instrument?). The third marker was where I felt the most uncomfortable (the high pitched instrument).,"[3.9893333333333296, 9.98933333333333, 14.2755520272339]","[0.0, 0.0, -0.724]","[0.0, 0.0, 0.18]",second markers music uncomfortable addition male voice instrument marker felt uncomfortable high pitched instrument,never-heard-this,The Gravedigger's Wife,Andre Matthias,Guled's Decision,2021,0,Khadar Ayderus Ahmed,Drama,GBMEZ2152245
_33t5p3vux,arrival_johann_johannsson_arrival_sample_1,The first marker was where I started to feel uneasy and uncomfortable and this increased where the second and third marker is ,"[12.427916828563, 13.1292501618963, 14.0385834952296]","[0.0, 0.0, -0.744]","[0.0, 0.0, 0.525]",marker started feel uneasy uncomfortable increased second marker,not-sure,Spencer,Jonny Greenwood,Arrival,2021,0,Pablo Larraín,Drama Mystery Sci-Fi,DEN961630801
_3g7glzy1o,/audioFolder10//film-score-emotion-survey/audioFolder10/alexander-hamilton_Hamilton_sample_2,"The excerpt sets the scene, keeping the listener interested - and then explodes into life, and I get the impression the narrator's energy stems from feelings of anger. ","[4.31466666666667, 11.9573333333333]","[0.002, -0.553]","[0.018, 0.732]",excerpt sets scene keeping listener interested explodes life impression narrators energy stems feelings anger,definitely-familiar,Hamilton, Lin-Manuel Miranda / Cast of Hamilton ,Alexander Hamilton,2020,1,Thomas Kail,Biography Drama History Musical,USAT21502596
_3g7glzy1o,/audioFolder2//film-score-emotion-survey/audioFolder2/Childish_Gambino_-_Redbone_Get_Out_sample_2,"The music is sullen and then explodes into life - while the transition is that to one of high energy, I get the sense the emotions involved are negative (and somewhat desperate). The second dot is an outpouring of these emotions.","[14.8, 14.8, 14.8, 1.37928170645151]","[0.0, 0.0, 0.0, -0.553]","[0.0, 0.0, 0.0, 0.538]",music sullen explodes life transition high energy sense emotions involved negative somewhat desperate second dot outpouring emotions,definitely-familiar,Get Out ,Childish Gambino,Redbone,2017,1,Jordan Peele,Horror Mystery Thriller,USYAH1600107
_3g7glzy1o,/audioFolder3//film-score-emotion-survey/audioFolder3/Everything_Everywhere_All_At_Once__In_Another_Life_-_Son_Lux_sample_2,"The music evokes images of someone in a reflective mood in the wake of a challenging life-event - on the first dot, I get the impression of someone taking a deep breath and surveying the aftermath of the situation. The second dot is the person in questions realising everything is going to be ok. ","[8.26824350378949, 14.8, 11.9884502046924]","[0.0, 0.362, -0.003]","[0.0, -0.552, -0.552]",music evokes images reflective mood wake challenging lifeevent dot impression taking deep breath surveying aftermath situation second dot person questions realising going ok,never-heard-this,Everything Everywhere All At Once,"Son Lux, Rafiq Bhatia, Ryan Lott",In Another Life,2022,0,"Daniel Kwan, Daniel Scheinert","Action, Adventure, Comedy",QMB622200538
_3g7glzy1o,/audioFolder4//film-score-emotion-survey/audioFolder4/Jim_Crow_The_Help_Thomas_Newman_sample_2,"I get the impression of a nervous, tense atmosphere with this one - there are no obvious switches in mood, but the tense atmosphere persists throughout the excerpt. ",[1.04533333333334],[-0.188],[0.542],impression nervous tense atmosphere obvious switches mood tense atmosphere persists excerpt,never-heard-this,The Help,Thomas Newman,Jim Crow,2011,0,Tate Taylor,Drama,US3M51111407
_3g7glzy1o,/audioFolder5//film-score-emotion-survey/audioFolder5/La_Puntura_Della_Morte_Ennio_Morricone__The_Hateful_Eight_sample_2,"Initially, I felt quite relaxed (I pictured someone meditating). However, as the music continued to build, the images transitioned from one of relaxation to a much more tense situation. After listening again, I definitely get the impression of tension before a potentially catastrophic event (such as a battle). ",[3.46850457838632],[0.542],[-0.538],initially felt quite relaxed pictured meditating music continued build images transitioned relaxation tense situation listening definitely impression tension potentially catastrophic event battle,never-heard-this,The Hateful Eight,Ennio Morricone,La Puntura Della Morte,2015,0,Quentin Tarantino,Crime Drama Mystery,GBUM71507246
_3g7glzy1o,/audioFolder6//film-score-emotion-survey/audioFolder6/Nina_Simone_-_I_Put_A_Spell_On_You_-_Ford_V_Ferrari_sample_2,"While the words Nina is singing are seemingly romantic, her vocal performance has a manic, unhinged element - in the last portion of the excerpt (the second marker), she comes across almost sinister...","[14.8, 8.88543156812204, 0.0007910818703812]","[0.0, -0.373, -0.368]","[0.0, -0.198, 0.542]",words nina singing seemingly romantic vocal performance manic unhinged element portion excerpt second marker comes sinister,definitely-familiar,Ford v Ferrari,Nina Simone/ Screamin' Jay Hawkins,I Put A Spell On You,2019,1,James Mangold,Action Biography Drama,USPR36600001
_3g7glzy1o,"/audioFolder7//film-score-emotion-survey/audioFolder7/Rob,_Robin_Caudert-Haunted_Piano_Maniac_sample_2",Get big Blade Runner/sci-fi vibes from this - less of an emotional response but definitely vivid pictures of a dystopian cityscape (in the rain). I think the atmosphere is quite depressing and the 'narrator' has perhaps realised this dystopian world they're inhabiting might not be such a good place. ,"[14.8, 0.560000000000002]","[0.0, -0.738]","[0.0, -0.742]",big blade runnerscifi vibes emotional response definitely vivid pictures dystopian cityscape rain think atmosphere quite depressing narrator realised dystopian world theyre inhabiting good place,familiar-feeling-not-familiar,Maniac,"Rob, Robin Caudert",Haunted Piano,2012,0,Franck Khalfoun,Horror Thriller,FRPDG1200250
_3g7glzy1o,/audioFolder8//film-score-emotion-survey/audioFolder8/Tape_cul_Jean-Benoit_Dunckel_Summer_Of_85'_sample_1,"This one is hard to pin down - more sci-fi vibes but the acoustic guitar gives it a gentler, more emotionally-charged feel. Emotions are definitely running high (particularly at the second mark) and I think of someone feeling disillusioned with the world. Sounds a lot like Radiohead!","[1.14812770698328, 9.06315788455916]","[-0.373, -0.368]","[-0.55, -0.73]",hard pin scifi vibes acoustic guitar gives gentler emotionallycharged feel emotions definitely running high particularly second mark think feeling disillusioned world sounds lot like radiohead,familiar-feeling-not-familiar,Broker,Jung Jaeil,Running,2022,0,Hirokazu Koreeda,Drama Romance,FR9W12014900
_3g7glzy1o,/audioFolder9//film-score-emotion-survey/audioFolder9/The_Mystery_of_Inisherin_Carter_Burwell_The_Banshees_Of_Inisherin_sample_1,"Gorgeous - inquisitive and playful at first, and then the flute gives the whole excerpt a warm and cozy feeling. Makes me think of playing Skyrim by the fire. ","[0.0082370257079623, 3.9111087671648304]","[0.182, 0.822]","[-0.458, -0.472]",gorgeous inquisitive playful flute gives excerpt warm cozy feeling makes think playing skyrim,familiar-feeling-not-familiar,The Banshees of Inisherin,Carter Burwell,The Mystery Of Inisherin,2022,0,Martin McDonagh,Comedy Drama,USHR12244820
_3g7glzy1o,A_Story_About_Letters_Alfonso_G._Aguilar_Klaus_sample_1,"Only felt 1 mood change, which evoked feelings of exploration and inquisitiveness.","[14.8, 14.8, 14.8, 7.23470982457758]","[0.0, 0.0, 0.0, 0.267]","[0.0, 0.0, 0.0, 0.268]",felt mood change evoked feelings exploration inquisitiveness,familiar-feeling-not-familiar,Klaus,Alfonso G. Aguilar,A Story About Letters,2019,0,"Sergio Pablos, Carlos Martínez López",Animation Adventure Comedy,QZ8BZ1900699
_57v8oow2l,/audioFolder2//film-score-emotion-survey/audioFolder2/closer_valentin_hadjadj_close_sample_1,"The music contains an arpeggiating minor triad. The first marker indicates a change in my emotion since the music gets louder and louder at that point. Also, a synth pad starts to fade in at the first marker. ",[9.75805664062501],[-0.547],[0.493],music contains arpeggiating minor triad marker indicates change emotion music gets louder louder point synth pad starts fade marker,never-heard-this,Close,Valentin Hadjadj,Closer,2022,0,Lukas Dhont,Drama,FR9W12240404
_57v8oow2l,/audioFolder3//film-score-emotion-survey/audioFolder3/first_kisses__ludwig_goransson_everything_everything_sample_2,Overall the snippet feels calm and peaceful. Similar to the previous 2 snippets. I sense the change in emotion when I notice there's a change in instrumentation and loudness.,"[1.94133333333333, 12.1378776041667]","[0.0, 0.478]","[0.0, -0.227]",overall snippet feels calm peaceful similar previous snippets sense change emotion notice theres change instrumentation loudness,familiar-feeling-not-familiar,"Everything, Everything",Ludwig Göransson,First Kisses,2017,0,Stella Meghie,Drama Romance,USQX91701034
_57v8oow2l,/audioFolder4//film-score-emotion-survey/audioFolder4/inglorious_basterds_the_green_leaves_of_summer__nick_perito_sample_1,1st marker indicates the start of a new section (a sense of resolution). 2nd marker indicates a clear change of underlying chords.,"[4.688, 10.815869140625]","[0.0, -0.542]","[0.0, 0.358]",st marker indicates start new section sense resolution nd marker indicates clear change underlying chords,familiar-feeling-not-familiar,Inglorious Basterds,Nick Perito,The Green Leaves of Summer,2009,1,Quentin Tarantino,Adventure Drama War,DEBL60553746
_57v8oow2l,/audioFolder5//film-score-emotion-survey/audioFolder5/leonard_bernstein__the_dance_at_the_gym_mambo_west_side_story_leonard_berstein_david_newman_matt_sullivan_jeanine_tesori_sample_1,Overall the excerpt feels tense. 1st marker indicates when I feel a sense of relief.,[10.2488040364583],[0.808],[0.688],overall excerpt feels tense st marker indicates feel sense relief,never-heard-this,West Side Story,"Leonard Berstein, David Newman, Matt Sullivan, Jeanine Tesori",The Dance At The Gym: Mambo,2021,0/1,Steven Spielberg,Drama,USHR12142271
_57v8oow2l,/audioFolder6//film-score-emotion-survey/audioFolder6/nirvana__something_in_the_way_the_batman_sample_1,"Overall the music feels moody. Within the region that I have indicated, there is just one sustaining chord. That makes me sense a change in mood. ",[9.09501953125],[-0.067],[0.088],overall music feels moody region indicated just sustaining chord makes sense change mood,never-heard-this,The Batman,"Nirvana, Kurt Cobain",Something In The Way,2022,1,Matt Reeves,Action Crime Drama,USGF19942512
_57v8oow2l,/audioFolder7//film-score-emotion-survey/audioFolder7/sikiliza_kwa_wahenga__michael_abels_get_out_sample_1,"Overall the music feels a bit depressing. Towards the end of the music (marker 1), the music becomes more dissonant. That causes a change in my mood.",[10.459375],[-0.842],[-0.867],overall music feels bit depressing end music marker music dissonant causes change mood,never-heard-this,Get Out ,Michael Abels,Sikiliza Kwa Wahenga,2017,0,Jordan Peele,Horror Mystery Thriller,USQ4E2200895
_57v8oow2l,/audioFolder8//film-score-emotion-survey/audioFolder8/surveillance_video__johann_johannssonprisoners_sample_1,This piece of music sounds depressing as well. There is a sudden change in volume at the first marker. This causes a mood change for me. ,[10.1418092447917],[-0.862],[-0.862],piece music sounds depressing sudden change volume marker causes mood change,never-heard-this,Sicario,Jóhann Jóhannsson,Surveillance,2015,0,Denis Villeneuve,Crime Drama Mystery,US3M51536910
_57v8oow2l,beyond_the_black_rainbow_sinoia_caves_arboria_tapes_sample_2,"I would imagine I am under the water searching for something after listening to the music. The music does not contain many changes, except for the last bit where there is a slight change of instrumentation. That's why I put a marker there. ","[13.1466953125, 14.8, 14.8]","[0.0, 0.0, 0.898]","[0.0, 0.0, -0.262]",imagine water searching listening music music does contain changes bit slight change instrumentation thats marker,never-heard-this,Beyond the Black Rainbow,Sinoia Caves,Arboria Tapes,2010,0,Panos Cosmatos,Horror Mystery Sci-Fi,US38Y1425304
_5wyte9tjg,/audioFolder2//film-score-emotion-survey/audioFolder2/bounty_hunter_puss_in_boots_heitor_pereira_sample_1,"Overall cold and eerie, the final drums build the tension towards a crescendo that's chilling","[14.2363919505941, 9.52384976525524]","[-0.838, -0.683]","[0.527, -0.838]",overall cold eerie final drums build tension crescendo thats chilling,never-heard-this,Puss in Boots: The Last Wish,Heitor Pereira,Bounty Hunter,2022,0,"Joel Crawford, Januel Mercado",Horror Mystery Thriller,USQ4E2203563
_5wyte9tjg,blackway__black_caviar__whats_up_danger_spiderman_into_the_spiderverse_sample_1,"The contrast between the front and back passages of the music is very strong, the front passages are powerful but less extreme in their positivity, and the back passages fade away with a very comfortable feeling","[12.2448836038971, 5.21866666666666]","[-0.473, 0.422]","[-0.553, 0.862]",contrast passages music strong passages powerful extreme positivity passages fade away comfortable feeling,never-heard-this,Spider-Man: Into the Spider-Verse,Daniel Pemberton,Into The Spider-Verse,2018,0,"Bob Persichetti, Peter Ramsey, Rodney Rothman",Animation Action Adventure,USUM71818369
